time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
15.780000	-0.396312	360.547121	0.196308	-0.940247	360.547121	0.196308
15.790000	-0.484298	360.818129	0.196365	-0.880114	360.818129	0.196365
15.800000	-0.562829	361.166149	0.196428	-0.852251	361.166149	0.196428
15.810000	-0.599815	361.582209	0.196517	-0.849116	361.582209	0.196517
15.820000	-0.579756	362.044390	0.196643	-0.856020	362.044390	0.196643
15.830000	-0.507558	362.517764	0.196803	-0.860494	362.517764	0.196803
15.840000	-0.403178	362.960436	0.196988	-0.857311	362.960436	0.196988
15.850000	-0.290694	363.333512	0.197182	-0.847702	363.333512	0.197182
15.860000	-0.188094	363.611042	0.197375	-0.834933	363.611042	0.197375
15.870000	-0.102863	363.786059	0.197557	-0.819788	363.786059	0.197557
15.880000	-0.034410	363.870604	0.197727	-0.798594	363.870604	0.197727
15.890000	0.019712	363.890083	0.197886	-0.764688	363.890083	0.197886
15.900000	0.058618	363.874684	0.198036	-0.712360	363.874684	0.198036
15.910000	0.077455	363.851432	0.198182	-0.640859	363.851432	0.198182
15.920000	0.071605	363.839240	0.198327	-0.555701	363.839240	0.198327
15.930000	0.042752	363.846720	0.198477	-0.466151	363.846720	0.198477
15.940000	0.002495	363.871168	0.198634	-0.380544	363.871168	0.198634
15.950000	-0.029426	363.898473	0.198798	-0.302837	363.898473	0.198798
15.960000	-0.031965	363.906061	0.198963	-0.232746	363.906061	0.198963
15.970000	0.008796	363.871011	0.199120	-0.168937	363.871011	0.199120
15.980000	0.094036	363.781892	0.199265	-0.112625	363.781892	0.199265
15.990000	0.211898	363.648541	0.199400	-0.069149	363.648541	0.199400
16.000000	0.341822	363.502971	0.199536	-0.046795	363.502971	0.199536
16.010000	0.460607	363.388510	0.199687	-0.053635	363.388510	0.199687
16.020000	0.547617	363.340837	0.199863	-0.093583	363.340837	0.199863
16.030000	0.588307	363.369715	0.200060	-0.162912	363.369715	0.200060
16.040000	0.576707	363.450974	0.200263	-0.248663	363.450974	0.200263
16.050000	0.517299	363.533945	0.200451	-0.330281	363.533945	0.200451
16.060000	0.425476	363.562121	0.200601	-0.384842	363.562121	0.200601
16.070000	0.325153	363.497764	0.200706	-0.394421	363.497764	0.200706
16.080000	0.242911	363.338615	0.200770	-0.352726	363.338615	0.200770
16.090000	0.200078	363.118712	0.200812	-0.268085	363.118712	0.200812
16.100000	0.205763	362.893771	0.200853	-0.161379	362.893771	0.200853
16.110000	0.254016	362.719165	0.200913	-0.059568	362.719165	0.200913
16.120000	0.326656	362.630627	0.201003	0.012694	362.630627	0.201003
16.130000	0.400784	362.633852	0.201126	0.040039	362.633852	0.201126
16.140000	0.457717	362.703541	0.201277	0.019271	362.703541	0.201277
16.150000	0.489321	362.789515	0.201445	-0.042477	362.789515	0.201445
16.160000	0.499029	362.828221	0.201615	-0.132477	362.828221	0.201615
16.170000	0.497616	362.759118	0.201773	-0.236924	362.759118	0.201773
16.180000	0.496459	362.543648	0.201906	-0.343078	362.543648	0.201906
16.190000	0.501964	362.180618	0.202009	-0.439294	362.180618	0.202009
16.200000	0.513605	361.710160	0.202084	-0.514925	361.710160	0.202084
16.210000	0.525712	361.202415	0.202134	-0.561713	361.202415	0.202134
16.220000	0.531301	360.734558	0.202169	-0.576101	360.734558	0.202169
16.230000	0.525730	360.365528	0.202194	-0.560481	360.365528	0.202194
16.240000	0.508658	360.117988	0.202216	-0.522115	360.117988	0.202216
16.250000	0.483865	359.973087	0.202245	-0.470633	359.973087	0.202245
16.260000	0.457351	359.878773	0.202286	-0.416003	359.878773	0.202286
16.270000	0.434601	359.768832	0.202345	-0.367623	359.768832	0.202345
16.280000	0.418183	359.586985	0.202417	-0.333225	359.586985	0.202417
16.290000	0.406912	359.307871	0.202494	-0.316253	359.307871	0.202494
16.300000	0.397260	358.946161	0.202565	-0.312644	358.946161	0.202565
16.310000	0.386446	358.548626	0.202622	-0.310119	358.548626	0.202622
16.320000	0.375347	358.171597	0.202667	-0.292521	358.171597	0.202667
16.330000	0.369104	357.854021	0.202705	-0.248263	357.854021	0.202705
16.340000	0.374593	357.599106	0.202746	-0.178358	357.599106	0.202746
16.350000	0.396070	357.373309	0.202795	-0.098773	357.373309	0.202795
16.360000	0.431757	357.122920	0.202849	-0.034735	357.122920	0.202849
16.370000	0.473895	356.800541	0.202904	-0.009061	356.800541	0.202904
16.380000	0.512711	356.389850	0.202950	-0.030072	356.389850	0.202950
16.390000	0.542164	355.918020	0.202987	-0.085301	355.918020	0.202987
16.400000	0.563831	355.450085	0.203021	-0.144788	355.450085	0.203021
16.410000	0.586084	355.067118	0.203065	-0.173223	355.067118	0.203065
16.420000	0.618434	354.837487	0.203133	-0.145463	354.837487	0.203133
16.430000	0.664164	354.794070	0.203232	-0.057652	354.794070	0.203232
16.440000	0.715841	354.927339	0.203356	0.071914	354.927339	0.203356
16.450000	0.756984	355.195802	0.203490	0.212513	355.195802	0.203490
16.460000	0.769519	355.546251	0.203617	0.335604	355.546251	0.203617
16.470000	0.743069	355.931996	0.203721	0.425912	355.931996	0.203721
16.480000	0.680833	356.320125	0.203795	0.483151	356.320125	0.203795
16.490000	0.598784	356.687033	0.203845	0.514808	356.687033	0.203845
16.500000	0.518813	357.009799	0.203878	0.526197	357.009799	0.203878
16.510000	0.459701	357.263909	0.203902	0.515349	357.263909	0.203902
16.520000	0.430510	357.432905	0.203918	0.476314	357.432905	0.203918
16.530000	0.428933	357.525655	0.203922	0.408086	357.525655	0.203922
16.540000	0.444146	357.588829	0.203908	0.322251	357.588829	0.203908
16.550000	0.461684	357.702027	0.203878	0.243225	357.702027	0.203878
16.560000	0.467991	357.952117	0.203841	0.199876	357.952117	0.203841
16.570000	0.453627	358.396688	0.203812	0.212742	358.396688	0.203812
16.580000	0.415369	359.035244	0.203807	0.283820	359.035244	0.203807
16.590000	0.357501	359.804237	0.203836	0.394383	359.804237	0.203836
16.600000	0.291916	360.599141	0.203905	0.511874	360.599141	0.203905
16.610000	0.236160	361.312219	0.204013	0.602111	361.312219	0.204013
16.620000	0.209065	361.868020	0.204155	0.640795	361.868020	0.204155
16.630000	0.224834	362.242652	0.204318	0.619745	362.242652	0.204318
16.640000	0.287564	362.462651	0.204486	0.546900	362.462651	0.204486
16.650000	0.388463	362.587895	0.204644	0.442113	362.587895	0.204644
16.660000	0.507226	362.687353	0.204777	0.331196	362.687353	0.204777
16.670000	0.617546	362.816733	0.204881	0.239553	362.816733	0.204881
16.680000	0.695046	363.004937	0.204960	0.186096	363.004937	0.204960
16.690000	0.724937	363.252658	0.205027	0.178873	363.252658	0.205027
16.700000	0.706725	363.542010	0.205094	0.214307	363.542010	0.205094
16.710000	0.654398	363.851867	0.205175	0.280626	363.851867	0.205175
16.720000	0.592072	364.171375	0.205275	0.363388	364.171375	0.205275
16.730000	0.546482	364.505407	0.205394	0.449604	364.505407	0.205394
16.740000	0.538615	364.870425	0.205525	0.528446	364.870425	0.205525
16.750000	0.577070	365.284454	0.205657	0.589657	365.284454	0.205657
16.760000	0.655279	365.757296	0.205774	0.622704	365.757296	0.205774
16.770000	0.753598	366.285158	0.205868	0.618622	366.285158	0.205868
16.780000	0.845615	366.849870	0.205934	0.573692	366.849870	0.205934
16.790000	0.906659	367.420850	0.205976	0.492242	367.420850	0.205976
16.800000	0.921790	367.959541	0.206002	0.386449	367.959541	0.206002
16.810000	0.890679	368.428103	0.206022	0.273117	368.428103	0.206022
16.820000	0.827599	368.802562	0.206047	0.169069	368.802562	0.206047
16.830000	0.756160	369.085387	0.206084	0.087112	369.085387	0.206084
16.840000	0.700469	369.308883	0.206137	0.033773	369.308883	0.206137
16.850000	0.676277	369.524024	0.206204	0.009171	369.524024	0.206204
16.860000	0.686094	369.778534	0.206277	0.008494	369.778534	0.206277
16.870000	0.720568	370.096100	0.206342	0.023869	370.096100	0.206342
16.880000	0.765093	370.468680	0.206384	0.045272	370.468680	0.206384
16.890000	0.807831	370.865575	0.206394	0.060140	370.865575	0.206394
16.900000	0.844676	371.252557	0.206368	0.053025	371.252557	0.206368
16.910000	0.878756	371.609234	0.206314	0.007607	371.609234	0.206314
16.920000	0.915388	371.935659	0.206247	-0.087728	371.935659	0.206247
16.930000	0.956008	372.246847	0.206181	-0.232521	372.246847	0.206181
16.940000	0.994846	372.560817	0.206127	-0.409452	372.560817	0.206127
16.950000	1.020291	372.888095	0.206084	-0.586348	372.888095	0.206084
16.960000	1.020080	373.228020	0.206041	-0.725791	373.228020	0.206041
16.970000	0.987410	373.572379	0.205980	-0.798601	373.572379	0.205980
16.980000	0.924703	373.912888	0.205882	-0.794961	373.912888	0.205882
16.990000	0.843048	374.247685	0.205734	-0.728033	374.247685	0.205734
17.000000	0.757709	374.583352	0.205539	-0.628734	374.583352	0.205539
17.010000	0.682113	374.932014	0.205313	-0.534550	374.932014	0.205313
17.020000	0.623421	375.305991	0.205080	-0.477552	375.305991	0.205080
17.030000	0.581565	375.713416	0.204864	-0.476176	375.713416	0.204864
17.040000	0.551413	376.156511	0.204682	-0.532722	376.156511	0.204682
17.050000	0.526113	376.631695	0.204533	-0.635674	376.631695	0.204533
17.060000	0.499647	377.129772	0.204405	-0.764618	377.129772	0.204405
17.070000	0.467843	377.635678	0.204278	-0.895813	377.635678	0.204278
17.080000	0.428277	378.128698	0.204133	-1.007460	378.128698	0.204133
17.090000	0.379806	378.584019	0.203961	-1.084192	378.584019	0.203961
17.100000	0.322245	378.975513	0.203767	-1.120059	378.975513	0.203767
17.110000	0.256327	379.279339	0.203563	-1.119026	379.279339	0.203563
17.120000	0.184026	379.478478	0.203362	-1.092540	379.478478	0.203362
17.130000	0.109153	379.568177	0.203173	-1.054975	379.568177	0.203173
17.140000	0.037837	379.560634	0.202997	-1.018816	379.560634	0.202997
17.150000	-0.021753	379.485706	0.202833	-0.991408	379.485706	0.202833
17.160000	-0.060922	379.385320	0.202682	-0.974093	379.385320	0.202682
17.170000	-0.073112	379.302730	0.202552	-0.963447	379.302730	0.202552
17.180000	-0.056804	379.271314	0.202449	-0.953757	379.271314	0.202449
17.190000	-0.017225	379.308305	0.202382	-0.940007	379.308305	0.202382
17.200000	0.034386	379.415991	0.202348	-0.920597	379.415991	0.202348
17.210000	0.084132	379.588260	0.202344	-0.898824	379.588260	0.202344
17.220000	0.120130	379.816903	0.202356	-0.881926	379.816903	0.202356
17.230000	0.136256	380.092279	0.202373	-0.877302	380.092279	0.202373
17.240000	0.133132	380.396963	0.202387	-0.887374	380.396963	0.202387
17.250000	0.116167	380.696795	0.202395	-0.906206	380.696795	0.202395
17.260000	0.092070	380.937321	0.202396	-0.920693	380.937321	0.202396
17.270000	0.065654	381.052083	0.202392	-0.916533	381.052083	0.202392
17.280000	0.038043	380.982607	0.202384	-0.885950	380.982607	0.202384
17.290000	0.006577	380.702018	0.202375	-0.832703	380.702018	0.202375
17.300000	-0.033552	380.230286	0.202365	-0.771372	380.230286	0.202365
17.310000	-0.086109	379.632199	0.202359	-0.721302	379.632199	0.202359
17.320000	-0.149936	378.997816	0.202361	-0.698564	378.997816	0.202361
17.330000	-0.216335	378.413986	0.202372	-0.710112	378.413986	0.202372
17.340000	-0.269746	377.939332	0.202397	-0.752526	377.939332	0.202397
17.350000	-0.292332	377.592187	0.202435	-0.814803	377.592187	0.202435
17.360000	-0.270729	377.353903	0.202486	-0.882533	377.353903	0.202486
17.370000	-0.201715	377.183367	0.202551	-0.940979	377.183367	0.202551
17.380000	-0.093980	377.035215	0.202628	-0.976420	377.035215	0.202628
17.390000	0.034700	376.874600	0.202717	-0.977141	376.874600	0.202717
17.400000	0.163245	376.684030	0.202818	-0.935753	376.684030	0.202818
17.410000	0.273105	376.461516	0.202931	-0.852916	376.461516	0.202931
17.420000	0.351828	376.212775	0.203056	-0.740248	376.212775	0.203056
17.430000	0.393774	375.942424	0.203191	-0.619476	375.942424	0.203191
17.440000	0.399202	375.648742	0.203326	-0.516708	375.648742	0.203326
17.450000	0.373579	375.323960	0.203448	-0.453775	375.323960	0.203448
17.460000	0.327922	374.958782	0.203544	-0.440709	374.958782	0.203544
17.470000	0.279227	374.548185	0.203609	-0.472647	374.548185	0.203609
17.480000	0.248835	374.095775	0.203650	-0.531952	374.095775	0.203650
17.490000	0.257384	373.615087	0.203686	-0.593956	373.615087	0.203686
17.500000	0.317390	373.127061	0.203738	-0.633931	373.127061	0.203738
17.510000	0.426863	372.654230	0.203822	-0.633367	372.654230	0.203822
17.520000	0.567802	372.214238	0.203942	-0.584281	372.214238	0.203942
17.530000	0.711275	371.816791	0.204084	-0.490800	371.816791	0.204084
17.540000	0.827373	371.466613	0.204219	-0.367795	371.466613	0.204219
17.550000	0.895630	371.170297	0.204319	-0.237031	371.170297	0.204319
17.560000	0.911206	370.940462	0.204364	-0.121963	370.940462	0.204364
17.570000	0.884231	370.791051	0.204352	-0.042381	370.791051	0.204352
17.580000	0.833050	370.724007	0.204295	-0.009897	370.724007	0.204295
17.590000	0.774939	370.715813	0.204211	-0.025105	370.715813	0.204211
17.600000	0.718910	370.715344	0.204120	-0.077578	370.715344	0.204120
17.610000	0.663950	370.658750	0.204030	-0.149677	370.658750	0.204030
17.620000	0.602933	370.496042	0.203939	-0.223715	370.496042	0.203939
17.630000	0.529312	370.215774	0.203838	-0.289540	370.215774	0.203838
17.640000	0.442414	369.854686	0.203719	-0.348128	369.854686	0.203719
17.650000	0.348570	369.487454	0.203581	-0.408224	369.487454	0.203581
17.660000	0.258182	369.201493	0.203434	-0.477140	369.201493	0.203434
17.670000	0.181099	369.067079	0.203298	-0.551032	369.067079	0.203298
17.680000	0.122945	369.112791	0.203192	-0.611097	369.112791	0.203192
17.690000	0.083746	369.313452	0.203129	-0.629172	369.313452	0.203129
17.700000	0.058714	369.594712	0.203103	-0.580735	369.594712	0.203103
17.710000	0.040372	369.854462	0.203093	-0.458848	369.854462	0.203093
17.720000	0.021255	369.995393	0.203076	-0.281836	369.995393	0.203076
17.730000	-0.003435	369.957085	0.203036	-0.090618	369.957085	0.203036
17.740000	-0.033890	369.734596	0.202976	0.063494	369.734596	0.202976
17.750000	-0.065236	369.376139	0.202919	0.135809	369.376139	0.202919
17.760000	-0.088948	368.962283	0.202894	0.103786	368.962283	0.202894
17.770000	-0.095810	368.577049	0.202924	-0.024587	368.577049	0.202924
17.780000	-0.079395	368.282860	0.203015	-0.212876	368.282860	0.203015
17.790000	-0.038813	368.107203	0.203153	-0.408398	368.107203	0.203153
17.800000	0.020276	368.042736	0.203310	-0.560064	368.042736	0.203310
17.810000	0.086872	368.057732	0.203453	-0.634793	368.057732	0.203453
17.820000	0.147881	368.111094	0.203559	-0.625995	368.111094	0.203559
17.830000	0.192438	368.165617	0.203622	-0.551427	368.165617	0.203622
17.840000	0.215598	368.194980	0.203652	-0.442646	368.194980	0.203652
17.850000	0.219663	368.183481	0.203670	-0.331591	368.183481	0.203670
17.860000	0.212449	368.121105	0.203696	-0.240318	368.121105	0.203696
17.870000	0.203568	367.998135	0.203744	-0.177587	367.998135	0.203744
17.880000	0.200984	367.803052	0.203813	-0.142201	367.803052	0.203813
17.890000	0.209611	367.525878	0.203896	-0.129652	367.525878	0.203896
17.900000	0.231975	367.166792	0.203980	-0.137365	367.166792	0.203980
17.910000	0.269376	366.746486	0.204055	-0.165499	366.746486	0.204055
17.920000	0.321910	366.311613	0.204120	-0.213522	366.311613	0.204120
17.930000	0.386999	365.928835	0.204177	-0.275685	365.928835	0.204177
17.940000	0.457569	365.666594	0.204234	-0.339165	365.666594	0.204234
17.950000	0.521621	365.571908	0.204293	-0.386884	365.571908	0.204293
17.960000	0.564368	365.654213	0.204351	-0.403930	365.654213	0.204351
17.970000	0.572883	365.884965	0.204398	-0.384055	365.884965	0.204398
17.980000	0.541750	366.212542	0.204421	-0.332536	366.212542	0.204421
17.990000	0.477212	366.583600	0.204414	-0.263729	366.583600	0.204414
18.000000	0.397261	366.960069	0.204375	-0.194714	366.960069	0.204375
18.010000	0.326574	367.325404	0.204311	-0.138501	367.325404	0.204311
18.020000	0.287697	367.680099	0.204234	-0.100205	367.680099	0.204234
18.030000	0.292117	368.030881	0.204159	-0.077667	368.030881	0.204159
18.040000	0.335281	368.379514	0.204098	-0.065561	368.379514	0.204098
18.050000	0.397889	368.716853	0.204054	-0.060570	368.716853	0.204054
18.060000	0.452846	369.025464	0.204020	-0.065123	369.025464	0.204020
18.070000	0.474807	369.289827	0.203982	-0.087956	369.289827	0.203982
18.080000	0.448473	369.508317	0.203923	-0.140876	369.508317	0.203923
18.090000	0.372685	369.699155	0.203833	-0.232480	369.699155	0.203833
18.100000	0.259386	369.895286	0.203712	-0.361214	369.895286	0.203712
18.110000	0.128564	370.129358	0.203576	-0.511414	370.129358	0.203576
18.120000	0.001690	370.416105	0.203445	-0.655514	370.416105	0.203445
18.130000	-0.103633	370.741640	0.203345	-0.762652	370.741640	0.203345
18.140000	-0.176051	371.065993	0.203292	-0.810001	371.065993	0.203292
18.150000	-0.209908	371.338227	0.203293	-0.791153	371.338227	0.203293
18.160000	-0.203438	371.516637	0.203340	-0.717528	371.516637	0.203340
18.170000	-0.157751	371.584233	0.203415	-0.613003	371.584233	0.203415
18.180000	-0.077650	371.553292	0.203493	-0.505464	371.553292	0.203493
18.190000	0.026561	371.459565	0.203555	-0.419414	371.459565	0.203555
18.200000	0.138218	371.351684	0.203586	-0.371606	371.351684	0.203586
18.210000	0.236023	371.281257	0.203585	-0.369134	371.281257	0.203585
18.220000	0.298490	371.294917	0.203558	-0.408778	371.294917	0.203558
18.230000	0.309758	371.425743	0.203520	-0.477423	371.425743	0.203520
18.240000	0.264759	371.682227	0.203483	-0.554566	371.682227	0.203483
18.250000	0.171973	372.038253	0.203454	-0.617558	372.038253	0.203454
18.260000	0.052563	372.432336	0.203435	-0.648424	372.432336	0.203435
18.270000	-0.064528	372.782591	0.203420	-0.639505	372.782591	0.203420
18.280000	-0.150825	373.014955	0.203405	-0.595378	373.014955	0.203405
18.290000	-0.187577	373.092366	0.203389	-0.530507	373.092366	0.203389
18.300000	-0.172592	373.029718	0.203376	-0.464361	373.029718	0.203376
18.310000	-0.121499	372.886444	0.203368	-0.416403	372.886444	0.203368
18.320000	-0.062386	372.740625	0.203369	-0.402242	372.740625	0.203369
18.330000	-0.025611	372.657724	0.203373	-0.430675	372.657724	0.203373
18.340000	-0.032741	372.668139	0.203374	-0.500894	372.668139	0.203374
18.350000	-0.088947	372.761853	0.203364	-0.600313	372.761853	0.203364
18.360000	-0.181666	372.899732	0.203342	-0.704954	372.899732	0.203342
18.370000	-0.285749	373.034059	0.203313	-0.784405	373.034059	0.203313
18.380000	-0.372850	373.128202	0.203289	-0.811364	373.128202	0.203289
18.390000	-0.421410	373.167719	0.203283	-0.772757	373.167719	0.203283
18.400000	-0.423597	373.161098	0.203301	-0.677238	373.161098	0.203301
18.410000	-0.386874	373.133789	0.203340	-0.554505	373.133789	0.203340
18.420000	-0.329950	373.120738	0.203385	-0.445230	373.120738	0.203385
18.430000	-0.275020	373.159754	0.203424	-0.385217	373.159754	0.203424
